@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Age numeric
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}

@data
0.575342,' Private',' Prof-school',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',0.150242,0,0.5,' United-States'
0.082192,' Private',' HS-grad',' Never-married',' Exec-managerial',' Not-in-family',' Black',' Male',0,0,0.44898,' United-States'
1,' Local-gov',' 7th-8th',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0.02653,0,0.397959,' United-States'
0.219178,' Private',' Assoc-acdm',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',0,0,0.5,' United-States'
0.191781,' Private',' Some-college',' Separated',' Sales',' Unmarried',' Asian-Pac-Islander',' Male',0,0,0.397959,' South'
0.30137,' State-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.346939,' United-States'
0.60274,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.150242,0,0.193878,' United-States'
0.356164,' Private',' HS-grad',' Divorced',' Adm-clerical',' Other-relative',' Black',' Male',0,0,0.377551,' United-States'
0.109589,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.30137,' Private',' 5th-6th',' Married-civ-spouse',' Other-service',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' Philippines'
0.60274,' Private',' 7th-8th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0.076881,0,0.397959,' Poland'
0.232877,' State-gov',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.55102,' United-States'
0.178082,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.438776,' United-States'
0.452055,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0.340909,0.397959,' United-States'
0.068493,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,0.244898,' United-States'
0.452055,' State-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,0.459184,' United-States'
0.410959,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.410959,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.30137,' Private',' Assoc-acdm',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0.076881,0,0.602041,' Germany'
0.30137,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0.554408,0.5,' ?'
0.575342,' Local-gov',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.60274,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.479452,' Federal-gov',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.232877,' Federal-gov',' Bachelors',' Never-married',' Exec-managerial',' Unmarried',' Asian-Pac-Islander',' Male',0.01471,0,0.397959,' Cambodia'
0.712329,' Private',' Some-college',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0.0205,0,0.234694,' United-States'
0.273973,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.30137,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,0.091837,' United-States'
0.068493,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.082192,' ?',' 11th',' Never-married',' ?',' Not-in-family',' Black',' Male',0,0,0.397959,' United-States'
0.136986,' Private',' HS-grad',' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,0.397959,' United-States'
1,' Federal-gov',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.295918,' United-States'
0.178082,' Private',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.328767,' Private',' Bachelors',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.397959,' Germany'
0.136986,' Private',' 11th',' Never-married',' Exec-managerial',' Unmarried',' White',' Female',0,0,0.44898,' United-States'
0.219178,' Local-gov',' Assoc-voc',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.547945,' ?',' Some-college',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.5,' United-States'
0.287671,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.246575,' Private',' HS-grad',' Divorced',' Handlers-cleaners',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.30137,' Private',' Bachelors',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' ?'
0.150685,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.150685,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.479452,' Local-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0.452055,' Private',' 9th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.109589,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.30137,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.219178,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0.050131,0,0.397959,' United-States'
0.315068,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.219178,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.164384,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.246575,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' Asian-Pac-Islander',' Male',0,0,0.5,' ?'
0.465753,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Wife',' Asian-Pac-Islander',' Female',0,0,0.346939,' Taiwan'
0.09589,' Private',' Some-college',' Never-married',' Other-service',' Other-relative',' Black',' Female',0,0,0.295918,' Haiti'
0.356164,' Private',' Prof-school',' Married-spouse-absent',' Prof-specialty',' Not-in-family',' White',' Male',1,0,0.397959,' United-States'
0.575342,' Private',' 7th-8th',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.205479,' Private',' Assoc-voc',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,1,' United-States'
0.205479,' Local-gov',' HS-grad',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.315068,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.684932,' Self-emp-not-inc',' 7th-8th',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Private',' HS-grad',' Never-married',' Sales',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.424658,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0.076881,0,0.397959,' United-States'
0.506849,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' Black',' Male',0,0,0.397959,' Jamaica'
0.534247,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0.03103,0,0.44898,' United-States'
0.39726,' Private',' Assoc-acdm',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.410959,' Self-emp-not-inc',' Some-college',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.653061,' United-States'
0.684932,' ?',' Masters',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.010204,' United-States'
0.027397,' ?',' Some-college',' Never-married',' ?',' Own-child',' Black',' Female',0,0,0.244898,' United-States'
0.191781,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0.399449,0.193878,' United-States'
0.287671,' ?',' Masters',' Married-civ-spouse',' ?',' Wife',' Black',' Female',0.150242,0,0.010204,' United-States'
0.191781,' Private',' Assoc-acdm',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,0.408163,' United-States'
0.30137,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.383562,' Self-emp-not-inc',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.150242,0,0.397959,' United-States'
0.164384,' Private',' Bachelors',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.346939,' United-States'
0.424658,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.5,' United-States'
0.465753,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.55102,' United-States'
0.178082,' Private',' Some-college',' Never-married',' Farming-fishing',' Other-relative',' Black',' Male',0,0,0.72449,' United-States'
0.054795,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.287671,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.315068,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.704082,' United-States'
0.260274,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.5,' United-States'
0.178082,' Private',' 7th-8th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0.02829,0,0.397959,' United-States'
0.589041,' ?',' 9th',' Divorced',' ?',' Not-in-family',' Black',' Male',0,0,0.346939,' United-States'
0.109589,' Private',' Masters',' Married-civ-spouse',' Farming-fishing',' Not-in-family',' White',' Male',0,0,1,' United-States'
0.109589,' Private',' Bachelors',' Never-married',' Exec-managerial',' Own-child',' Black',' Male',0,0,0.5,' United-States'
0.150685,' ?',' Masters',' Never-married',' ?',' Not-in-family',' Black',' Female',0,0,0.397959,' United-States'
0.273973,' Federal-gov',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.30137,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0.453857,0.397959,' United-States'
0.315068,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.653061,' United-States'
0.547945,' Private',' HS-grad',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.452055,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.630137,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0.03471,0,0.397959,' United-States'
0.150685,' Self-emp-inc',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.5,' United-States'
0.643836,' State-gov',' 7th-8th',' Married-civ-spouse',' Other-service',' Wife',' Black',' Female',0,0,0.397959,' United-States'
0.027397,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' Other',' Female',0,0,0.244898,' Puerto-Rico'
0.575342,' Self-emp-not-inc',' Bachelors',' Widowed',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.5,' United-States'
0.410959,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.671233,' ?',' 9th',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.616438,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.109589,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Other-relative',' White',' Male',0,0,0.346939,' United-States'
0.520548,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0.453857,0.397959,' United-States'
0.30137,' State-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.383562,' Private',' Bachelors',' Divorced',' Exec-managerial',' Own-child',' White',' Male',0,0.323232,0.397959,' United-States'
0.273973,' Federal-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.041096,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,0.193878,' United-States'
0.287671,' Private',' 9th',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',0,0,0.397959,' United-States'
0.616438,' State-gov',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.30137,' Self-emp-inc',' Assoc-voc',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.369863,' Private',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.547945,' Self-emp-inc',' Masters',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0.150242,0,0.653061,' United-States'
0.273973,' Private',' 5th-6th',' Separated',' Other-service',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0,' Private',' 12th',' Never-married',' Prof-specialty',' Own-child',' White',' Male',0,0,0.061224,' United-States'
0.863014,' Private',' HS-grad',' Married-spouse-absent',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.153061,' United-States'
0.767123,' ?',' HS-grad',' Widowed',' ?',' Not-in-family',' White',' Female',0,0,0.214286,' United-States'
0,' Private',' 9th',' Never-married',' Other-service',' Unmarried',' White',' Female',0,0,0.193878,' United-States'
0.547945,' Local-gov',' HS-grad',' Widowed',' Transport-moving',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.438356,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Not-in-family',' Black',' Male',0,0,0.397959,' United-States'
0.150685,' Private',' HS-grad',' Never-married',' Prof-specialty',' Not-in-family',' Amer-Indian-Eskimo',' Female',0,0,0.397959,' United-States'
0.219178,' Private',' Some-college',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.082192,' Private',' Some-college',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,0.418367,' United-States'
0.136986,' Federal-gov',' HS-grad',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',0.04865,0,0.5,' United-States'
0.09589,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.506849,' Private',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.260274,' Self-emp-not-inc',' HS-grad',' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',0,0,0.704082,' United-States'
0.164384,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Own-child',' Asian-Pac-Islander',' Male',0,0,0.397959,' Germany'
0.616438,' Local-gov',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' Black',' Female',0,0,0.397959,' United-States'
0.205479,' State-gov',' 5th-6th',' Never-married',' Machine-op-inspct',' Own-child',' White',' Female',0,0,0.091837,' United-States'
0.410959,' Private',' 7th-8th',' Divorced',' Handlers-cleaners',' Other-relative',' Black',' Male',0,0,0.397959,' United-States'
0,' Private',' 11th',' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,0.153061,' United-States'
0.342466,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0.03908,0,0.44898,' United-States'
0.452055,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.246575,' Private',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' Asian-Pac-Islander',' Female',0.0465,0,0.397959,' United-States'
0.178082,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Unmarried',' White',' Female',0,0,0.193878,' United-States'
0.273973,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.575342,' ?',' Assoc-acdm',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.346939,' United-States'
0.191781,' Local-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.44898,' United-States'
0.164384,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,0.438776,' United-States'
0.643836,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Wife',' White',' Female',0,0,0.204082,' United-States'
0.30137,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.452055,' Private',' HS-grad',' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.09589,' State-gov',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.342466,' Local-gov',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.5,' ?'
0.232877,' Private',' Assoc-voc',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
