@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute class {' <=50K',' >50K'}

@data
-2.021108,-1.827135,1.136064,2.483278,' <=50K'
-2.548066,2.982391,0.136588,3.031749,' <=50K'
3.001586,6.599415,-1.004876,1.638262,' <=50K'
-0.056308,-0.068688,-3.733734,2.329753,' >50K'
-0.58997,6.453702,2.979291,1.96605,' <=50K'
-0.335908,-2.478677,0.286991,1.037345,' >50K'
-0.521512,2.069192,0.679975,2.094657,' >50K'
-0.63696,5.844924,-0.88701,2.430881,' <=50K'
0.967339,5.778175,-1.427578,2.155182,' <=50K'
1.765356,2.694393,-0.700342,0.634267,' <=50K'
0.9268,4.106851,-0.385525,2.924699,' <=50K'
-0.624644,5.285156,-0.574165,0.847943,' <=50K'
-1.002803,1.15664,-0.151739,2.463354,' >50K'
3.184465,7.318816,0.668509,0.9021,' <=50K'
-1.078564,0.784477,0.718677,2.35414,' <=50K'
-0.383578,5.788887,-0.835474,2.504023,' <=50K'
2.586774,8.373969,-1.923939,0.842336,' >50K'
1.560421,0.056561,-2.139586,1.683435,' <=50K'
-0.586115,3.07794,-0.720837,1.962742,' >50K'
-2.228959,2.651403,-2.451082,2.726999,' <=50K'
3.323419,7.380879,1.467082,1.605022,' >50K'
-1.730793,4.956493,-0.996097,1.879693,' <=50K'
3.932612,-0.048437,0.870693,1.213813,' >50K'
2.089914,6.569499,-3.075405,1.387892,' <=50K'
-1.947623,-0.357625,-0.474722,0.103957,' <=50K'
-0.087025,3.813405,-0.362134,3.363876,' <=50K'
-0.570665,2.068943,0.683692,2.000041,' <=50K'
0.440035,-3.923714,-0.0228,1.922101,' <=50K'
-2.739988,0.410143,-1.126074,2.126735,' <=50K'
3.582138,5.865321,0.251054,3.045782,' <=50K'
-0.031656,-3.74477,0.354209,1.433388,' >50K'
-1.014458,2.704679,-0.075451,1.66068,' <=50K'
-4.279212,-0.781326,-0.389024,2.927016,' >50K'
2.232784,5.104867,2.771689,2.515257,' <=50K'
3.722789,7.8035,-1.112095,2.990907,' <=50K'
-3.43428,3.893989,0.49733,1.356131,' <=50K'
-0.478487,7.924937,0.474697,1.0149,' <=50K'
2.102717,4.323329,0.645291,2.972835,' <=50K'
-2.780412,1.318253,-2.241051,2.885422,' <=50K'
-0.291182,6.739265,-2.458311,1.132726,' <=50K'
-1.2888,5.214288,0.916198,1.678701,' <=50K'
0.597451,2.806228,-3.360388,0.278309,' <=50K'
-0.68629,7.978107,0.423537,1.007084,' <=50K'
1.855654,4.678579,1.031326,-0.661358,' <=50K'
1.658505,3.684607,0.671417,4.07495,' >50K'
-0.858032,2.628012,0.008253,1.401515,' <=50K'
-4.236443,0.029011,-1.67536,1.957795,' >50K'
0.572344,5.962662,-1.669958,4.233585,' >50K'
-0.459623,4.904703,1.015942,3.580424,' <=50K'
1.0322,-3.742802,-0.537293,1.79102,' >50K'
3.011145,4.524308,-1.695603,2.264948,' <=50K'
-0.592109,2.497677,0.150551,0.960933,' <=50K'
-0.344306,10.075278,-1.610939,3.06683,' <=50K'
0.917938,-0.746859,-0.214033,0.696118,' >50K'
-0.507902,3.039606,-0.678985,1.833159,' <=50K'
-0.841021,-0.913396,2.518145,1.369476,' <=50K'
-3.78441,3.482395,1.184569,0.924486,' <=50K'
-0.073517,0.169067,0.057822,3.074924,' >50K'
0.537097,3.353076,-0.606621,2.136393,' <=50K'
-0.149451,1.611698,0.447625,3.001588,' >50K'
-1.924577,5.762829,3.896556,-2.039609,' >50K'
3.246995,-1.843065,-1.395882,0.063763,' <=50K'
3.082746,7.229273,0.397122,1.539763,' <=50K'
2.741233,6.094031,-0.5456,1.194836,' <=50K'
3.593528,5.135549,2.295796,0.222259,' <=50K'
-1.053722,5.831035,-1.887116,-0.411438,' <=50K'
-1.115551,5.817334,0.701288,2.726811,' <=50K'
-1.304984,1.742622,0.375819,2.6101,' >50K'
-0.548347,2.131023,0.605579,2.491221,' >50K'
-1.449344,2.255939,-0.253113,1.95069,' <=50K'
1.067522,5.895224,-0.613018,1.058613,' <=50K'
-1.354547,-0.957477,-0.324277,0.120456,' >50K'
-1.388054,1.357098,0.799457,0.018003,' >50K'
1.976631,5.870276,-1.677178,1.782858,' <=50K'
1.772665,5.716402,0.843373,4.351307,' <=50K'
0.545544,2.445549,1.714554,2.847976,' <=50K'
1.577899,7.423192,1.702068,2.838804,' <=50K'
3.111732,5.927045,-0.365355,0.686624,' >50K'
1.184524,-0.041088,2.140954,0.111133,' >50K'
0.220997,-0.730085,1.253276,3.471504,' >50K'
0.813178,6.314901,-2.600011,1.249312,' <=50K'
-2.047358,2.470396,-0.188971,6.56682,' <=50K'
-1.128388,-0.245322,-1.261743,1.237852,' >50K'
0.61245,-2.822706,-2.102677,1.100673,' <=50K'
-2.202733,0.264116,-1.297724,0.966838,' >50K'
-0.014697,5.53999,-0.910374,1.784586,' <=50K'
-0.18139,3.100018,-0.589314,1.610344,' >50K'
-1.170883,2.781347,-0.159155,1.919846,' <=50K'
2.484133,4.71959,-0.025207,3.352646,' <=50K'
2.45154,6.499187,0.354515,1.210325,' <=50K'
-1.608001,-0.136554,0.512064,1.789284,' >50K'
2.006239,5.259163,1.07004,-0.848957,' <=50K'
1.054607,5.710799,-3.225218,1.162265,' <=50K'
0.393499,0.22868,-0.868304,2.776442,' >50K'
-0.384508,-1.105025,-1.697424,0.755974,' <=50K'
-1.627832,5.876505,1.97162,3.618302,' <=50K'
0.15631,6.95784,-1.625366,2.467682,' <=50K'
2.599108,5.858228,-1.766366,0.719968,' <=50K'
2.680021,4.341074,0.19083,3.398965,' <=50K'
1.34694,5.758417,-0.970126,0.373955,' <=50K'
-1.565097,2.909104,-1.648498,-3.52841,' <=50K'
-1.541088,-0.62625,-0.607986,0.909874,' >50K'
2.656223,-1.237213,-3.478897,1.933536,' >50K'
-3.641732,6.797683,2.423263,2.074165,' <=50K'
-0.983173,2.689346,-0.05871,1.608847,' <=50K'
1.060877,5.67365,-3.179838,0.905404,' >50K'
-0.305013,3.265298,0.037008,2.921717,' >50K'
-2.928302,1.650347,-0.28089,2.951587,' >50K'
3.277159,1.22605,-4.027263,-0.543496,' <=50K'
-1.273635,0.423602,-1.466722,1.315087,' >50K'
1.051879,5.90289,-0.621389,1.08453,' <=50K'
0.787372,6.984904,0.254659,3.618236,' <=50K'
-1.862237,0.262741,-1.319646,1.599859,' >50K'
-0.033609,5.005127,-1.647714,-0.124613,' <=50K'
2.514943,4.992724,-1.390058,0.278072,' <=50K'
0.585624,6.573155,-1.121274,1.30249,' <=50K'
1.441374,4.648383,-0.580691,0.935098,' <=50K'
3.298205,5.996168,-2.23922,1.776773,' <=50K'
-1.651738,4.040462,-2.762722,3.161418,' <=50K'
-4.96985,0.442219,3.019022,3.114094,' <=50K'
1.318918,4.408578,-1.745371,1.2299,' <=50K'
0.435132,0.532976,0.334992,2.3106,' >50K'
1.363405,5.046447,-0.391844,1.695859,' <=50K'
-0.880789,-1.69169,2.01863,0.832788,' >50K'
-0.353579,2.811559,0.111988,1.187469,' >50K'
-1.85643,5.362982,-3.646464,2.111169,' <=50K'
-3.183033,1.726517,-0.357161,3.021521,' >50K'
0.818247,4.529136,-0.633597,3.265838,' <=50K'
-2.396122,-0.333479,0.964931,2.083303,' <=50K'
-0.513505,7.522404,-0.386558,1.997091,' <=50K'
-0.687208,6.190595,0.055901,3.028873,' <=50K'
0.492261,9.61428,1.808699,1.863477,' >50K'
-0.711255,3.139274,-0.787801,2.170075,' <=50K'
4.898931,5.79133,-2.584667,3.940501,' <=50K'
1.347102,7.137408,-1.109593,1.769965,' <=50K'
-1.15086,3.453281,-1.853984,1.147701,' <=50K'
2.28822,5.240885,0.876484,2.339214,' <=50K'
3.606899,4.781899,-4.203943,3.770218,' <=50K'
0.76435,5.308802,-2.55397,0.913106,' <=50K'
-1.397217,4.411294,-3.393056,3.11768,' <=50K'
-2.808414,6.180571,-1.950152,2.885152,' <=50K'
1.045275,5.133298,-2.079343,2.314213,' <=50K'
-0.759793,3.735341,-0.668463,1.268574,' <=50K'
0.013608,8.954912,-0.444193,2.546488,' <=50K'
-0.236149,5.708625,-3.519216,2.279825,' <=50K'
-0.550572,2.107774,0.634407,2.318855,' >50K'
-0.270886,2.758942,2.064862,-1.133513,' <=50K'
0.536253,3.272483,-0.596448,2.161804,' <=50K'
3.941026,4.321867,-2.762507,0.299631,' <=50K'
2.758322,3.705301,-0.449253,2.174992,' <=50K'
1.561268,6.208975,2.322163,0.39359,' <=50K'
-4.12149,0.561627,0.799902,1.710859,' >50K'
0.018545,7.249956,-0.192955,2.288657,' >50K'
-1.014458,2.704679,-0.075451,1.66068,' <=50K'
1.076255,5.122405,-0.818652,4.206316,' <=50K'
-2.14712,-0.589122,1.520422,4.449113,' <=50K'
-1.862661,6.677686,1.999512,0.720523,' <=50K'
-4.254992,0.523945,-2.439809,2.296059,' <=50K'
-1.155241,2.77368,-0.150785,1.89393,' <=50K'
1.008754,0.286713,-1.696222,2.442635,' >50K'
-0.380746,6.133411,-1.727716,3.822809,' <=50K'
-2.464382,-0.579716,0.744662,3.840227,' >50K'
3.713629,6.879584,0.189211,3.597136,' <=50K'
-2.049565,0.697467,-0.192448,2.248918,' <=50K'
0.8631,5.501299,0.848783,-1.732237,' <=50K'
2.552071,6.522933,0.318255,1.571922,' <=50K'
-0.924721,5.616483,1.317335,1.395056,' <=50K'
-0.176453,1.672985,-0.464788,2.692765,' <=50K'
1.213464,5.050288,-0.739227,3.943777,' <=50K'
1.879143,6.84161,-1.450982,2.588967,' <=50K'
0.583285,-0.173634,2.477179,2.122751,' <=50K'
-2.646736,1.512346,-0.130222,2.485088,' <=50K'
1.876533,5.356919,-3.193403,3.53677,' <=50K'
-1.777699,4.570859,0.807705,-2.410568,' <=50K'
0.80497,-0.192119,0.289334,0.255105,' >50K'
0.862387,5.712456,1.748127,2.090464,' <=50K'
-3.4394,6.478367,0.199587,1.318653,' <=50K'
1.471336,0.788358,-0.139024,-0.065128,' <=50K'
1.404513,7.322946,-1.138443,2.583509,' <=50K'
2.203071,7.262827,-2.210653,0.30477,' <=50K'
-2.440582,1.642036,0.113888,4.147763,' <=50K'
1.092028,-1.522029,-1.28555,0.527905,' <=50K'
1.633413,0.52516,-3.714009,1.662059,' >50K'
1.311452,4.992261,-2.549142,3.03873,' <=50K'
-3.314281,0.257598,-2.176574,2.145906,' >50K'
-0.278604,7.505384,-0.401433,0.725683,' <=50K'
-0.2049,2.8265,-1.526445,3.751052,' <=50K'
1.43317,5.045409,-1.997854,2.410967,' <=50K'
-1.138678,1.416799,1.621321,3.378413,' <=50K'
0.66145,1.61306,-0.985562,2.611177,' <=50K'
5.054993,0.078179,-1.898485,2.440435,' <=50K'
-4.050081,1.596302,0.644855,1.632954,' <=50K'
-2.344171,3.335181,1.613465,1.673969,' <=50K'
3.401631,7.342546,1.508935,1.475439,' <=50K'
0.078468,-0.616079,-1.402212,7.391992,' <=50K'
-0.315759,-0.453568,1.645,-1.729568,' >50K'
1.238094,6.158103,-2.258592,0.330084,' <=50K'
-0.965614,-1.525045,-0.401896,-0.050519,' >50K'
-0.68244,-3.855102,-2.311839,-0.849912,' <=50K'
3.057708,3.559486,1.312267,1.094748,' <=50K'
-0.481626,3.36016,-0.711053,1.707149,' >50K'
-0.44782,7.163215,3.179233,0.981067,' <=50K'
-5.18476,-0.383272,-0.466781,4.911732,' >50K'
1.578641,7.226639,1.34963,1.656961,' <=50K'
2.387105,7.397111,0.722779,-1.804216,' <=50K'
-0.671565,6.182928,0.064272,3.002957,' <=50K'
-2.428299,1.787397,-0.1195,2.39281,' >50K'
3.44053,5.742275,1.225287,1.702715,' <=50K'
-1.726021,-3.025271,-2.499306,1.751508,' >50K'
1.247257,-0.100188,1.669256,0.929384,' >50K'
-1.739757,0.460659,0.013481,2.11892,' <=50K'
-1.170883,2.781347,-0.159155,1.919846,' <=50K'
-1.590532,-1.506333,0.764834,1.361998,' <=50K'
-2.971279,0.042914,-1.426813,1.880866,' <=50K'
0.634888,-0.010526,-1.253563,2.788394,' >50K'
-1.054023,0.498497,-1.821798,1.624654,' <=50K'
-0.327322,-2.042671,-1.184734,2.818468,' <=50K'
-1.142564,5.670382,0.572375,1.512549,' <=50K'
1.262118,0.310985,-0.534546,2.26593,' >50K'
-0.223618,-0.164959,-2.891403,1.662244,' >50K'
-4.237457,-1.418172,3.88354,-1.27501,' <=50K'
-3.569334,8.400951,-1.001274,2.158976,' <=50K'
-0.427657,2.023191,0.730198,1.939157,' >50K'
4.02833,9.211334,0.770565,3.753805,' <=50K'
-1.977933,5.987063,-3.646456,2.038777,' <=50K'
-0.96753,2.681679,-0.05034,1.582931,' <=50K'
-2.293549,6.911275,1.018709,0.024351,' <=50K'
2.805439,-4.165468,-0.664785,0.93194,' <=50K'
2.168879,1.972411,-1.120865,2.866769,' <=50K'
-0.291802,5.539898,-0.88837,1.605215,' <=50K'
-0.364585,-1.944692,2.294854,-0.02246,' <=50K'
-2.312155,2.474321,-2.630252,2.279175,' <=50K'
-1.606323,3.339434,0.3757,0.484066,' <=50K'
-2.803161,1.589013,-0.213926,2.744254,' >50K'
-0.728991,1.116511,0.671139,1.845251,' <=50K'
-0.939465,2.990795,0.440709,2.038101,' <=50K'
-1.25447,0.110898,-1.174536,1.649223,' <=50K'
2.984531,6.041656,1.949715,3.863125,' <=50K'
2.906486,-5.342028,-0.039114,3.34512,' <=50K'
-3.665092,0.35652,-2.274241,2.198974,' <=50K'
5.409162,3.519798,-0.0461,2.848956,' <=50K'
-0.008221,-0.288627,-2.723326,3.031648,' <=50K'
-1.505469,3.471466,-0.011433,4.877775,' <=50K'
-1.871699,0.01703,0.340939,2.402231,' >50K'
0.909123,7.252332,0.398517,2.710913,' <=50K'
-2.627151,6.838317,-0.458682,1.904822,' <=50K'
1.569524,6.798784,1.508054,1.347828,' <=50K'
-0.805191,-0.464297,0.67225,-0.943174,' <=50K'
-2.924674,0.500126,-0.853121,2.51687,' >50K'
-1.703886,5.801602,-4.036553,2.493445,' <=50K'
-1.571821,3.094669,0.672633,1.460309,' <=50K'
0.518455,1.824084,0.710653,0.921471,' <=50K'
0.145631,2.956586,2.349281,2.432969,' <=50K'
-2.958205,-0.371172,1.048949,-0.473651,' >50K'
-1.597212,2.617295,0.846941,2.568407,' >50K'
2.304559,4.340793,1.291592,-0.381326,' <=50K'
-1.022527,-0.861736,-1.270121,1.336161,' <=50K'
-4.547796,0.748745,1.651182,1.510537,' <=50K'
-0.870765,-1.862525,-0.352508,1.779691,' >50K'
4.096482,5.426639,-1.60307,2.900632,' <=50K'
0.369131,0.17137,-0.375482,0.96175,' <=50K'
0.737048,-0.72829,0.992531,2.060388,' >50K'
-1.092264,1.529518,-0.315827,3.857854,' <=50K'
2.80091,4.569392,-3.730619,3.917789,' <=50K'
-1.974329,2.023607,0.337404,0.946331,' <=50K'
0.604895,-0.606844,-0.639673,2.164719,' >50K'
-1.417571,0.117819,-1.171757,1.391292,' <=50K'
-1.874693,3.391805,0.941427,2.387566,' <=50K'
-3.195651,5.863343,-2.562548,3.06488,' <=50K'
1.716423,7.923239,0.604976,-0.540276,' <=50K'
-0.051569,4.685235,1.258309,2.763517,' <=50K'
2.154203,1.282115,1.72445,0.710102,' <=50K'
-1.717143,4.841027,1.561585,1.376639,' <=50K'
-3.806346,5.263817,2.075997,-2.024319,' <=50K'
-0.413349,3.515895,0.258063,1.042691,' <=50K'
0.219812,1.593812,1.70755,1.083757,' >50K'
0.715627,6.550031,-0.280476,1.416312,' <=50K'
3.862002,-2.610846,-5.133297,2.614137,' >50K'
-3.557565,0.14574,-2.41791,2.740202,' >50K'
-0.966832,3.203969,0.836486,0.947962,' <=50K'
-0.960168,0.452497,-1.771575,1.469155,' <=50K'
-3.263895,1.935456,-1.039114,2.586019,' <=50K'
2.788628,4.47986,-0.812695,1.337616,' <=50K'
3.834717,3.100941,-0.296142,0.290012,' <=50K'
0.419734,0.33905,0.012647,0.329702,' <=50K'
1.970255,1.053733,-4.321114,2.425584,' >50K'
0.9107,2.319796,0.612928,1.606749,' <=50K'
3.145121,5.3076,-1.406449,1.980235,' <=50K'
-1.392723,-1.439231,1.702228,-0.855686,' <=50K'
-1.812064,0.748862,-3.910877,2.633,' >50K'
-1.520762,0.353324,0.130667,1.756088,' <=50K'
3.540007,5.713698,-1.570887,0.544063,' <=50K'
-1.502727,-0.530975,-0.071931,0.282839,' <=50K'
1.052838,8.025125,-0.664307,2.269185,' <=50K'
-1.229302,1.205342,1.70972,-1.581755,' >50K'
-1.269189,2.780849,-0.151722,1.730614,' <=50K'
2.165481,-2.030639,-0.371214,0.893101,' >50K'
1.349317,6.391241,-0.688888,4.031585,' <=50K'
-0.099623,5.598278,-0.168507,3.801428,' <=50K'
0.825793,3.743305,2.210425,1.543377,' <=50K'
-0.105094,4.984614,0.150104,4.332856,' <=50K'
-5.013218,1.453341,1.949424,1.64877,' >50K'
-2.035619,-1.474803,1.805572,0.153333,' >50K'
2.092985,6.787957,-0.504494,1.511812,' <=50K'
3.205958,5.093323,-0.964144,7.838127,' <=50K'
1.716423,7.923239,0.604976,-0.540276,' <=50K'
-5.529371,1.359014,0.176753,0.38476,' <=50K'
-3.02805,-0.522522,-1.018981,2.422928,' >50K'
2.643395,4.502363,-0.830374,1.226134,' >50K'
1.727501,6.384077,-1.570985,5.044822,' <=50K'
-4.105252,4.351441,0.017364,3.91167,' <=50K'
-2.452468,0.978121,1.229374,1.897178,' <=50K'
-0.786233,-0.192578,-1.163702,0.989121,' >50K'
-0.685965,2.543677,0.100328,1.116432,' <=50K'
3.082907,2.26842,-2.559549,1.864186,' <=50K'
0.337846,0.186703,-0.392223,1.013583,' <=50K'
1.989704,4.932621,-3.774709,1.631153,' <=50K'
6.126842,5.297623,-0.160201,2.47123,' <=50K'
3.621015,5.273273,-3.27992,2.936967,' <=50K'
-0.510127,3.016357,-0.650158,1.660794,' <=50K'
-0.416173,5.801525,1.92978,1.760094,' <=50K'
-3.14819,0.625807,-1.111191,0.708758,' <=50K'
-1.32225,-0.59779,0.96913,4.359139,' <=50K'
1.313997,5.700634,0.957123,0.782887,' <=50K'
-4.600601,3.276974,1.110396,3.680791,' >50K'
-1.215501,-0.299984,-1.188285,0.677973,' <=50K'
-3.636031,0.179477,-1.305791,3.819219,' >50K'
-0.379467,2.244161,1.474445,1.914431,' >50K'
-1.826465,0.512892,-0.044924,2.332999,' <=50K'
-0.84239,2.620345,0.016624,1.375598,' >50K'
2.440932,7.740931,-1.334451,4.816055,' <=50K'
-5.266281,-2.090945,-1.59342,4.433513,' <=50K'
-1.153598,-2.365674,-1.39133,1.048654,' <=50K'
-3.702615,7.013219,1.569378,1.566189,' <=50K'
0.903387,3.997451,-0.126401,3.403614,' <=50K'
4.954199,5.564078,-3.249294,1.377093,' <=50K'
-0.606076,1.031928,0.76693,1.465553,' >50K'
-1.119298,-0.450866,-0.488448,0.48068,' >50K'
-3.37819,5.707508,1.771945,-1.549687,' <=50K'
-0.523545,3.047273,-0.687356,1.859076,' <=50K'
2.629258,4.191561,-1.103405,2.343654,' <=50K'
0.689423,-1.819119,0.031192,4.288374,' <=50K'
-0.024311,4.392338,-2.643656,3.388653,' <=50K'
-6.350156,1.165649,-1.058852,1.850294,' >50K'
-0.210426,-0.983641,2.069551,-0.033748,' >50K'
0.678179,-1.743655,0.766769,0.942884,' >50K'
0.525261,5.377306,-2.621871,0.957123,' <=50K'
-1.535422,6.352778,-1.532611,1.924098,' <=50K'
-1.173936,5.68731,-0.196329,0.820055,' <=50K'
0.564096,5.315011,-1.020668,4.632336,' <=50K'
-1.481018,0.105104,-1.151675,1.179517,' <=50K'
-0.199329,1.676013,-1.216938,1.915775,' <=50K'
0.463426,5.517395,1.490079,2.379183,' <=50K'
2.739781,6.430932,0.4187,1.260923,' <=50K'
1.495118,4.960658,-2.522905,3.156958,' <=50K'
-3.276192,6.976972,1.292685,2.697059,' <=50K'
0.526723,0.822995,-0.452913,0.122991,' <=50K'
0.08947,1.54265,-0.322491,2.252183,' <=50K'
0.397914,6.665156,-1.221719,1.613489,' <=50K'
-0.422407,5.978505,-0.012918,1.894499,' <=50K'
-1.222243,-0.199322,-1.311966,1.393352,' <=50K'
0.527593,4.220864,3.565217,5.144946,' <=50K'
0.962236,0.656124,-2.165599,3.302513,' >50K'
-2.177916,-0.435824,-0.798665,1.084709,' <=50K'
3.068924,-0.856286,-4.132654,2.261514,' <=50K'
-0.130925,5.502653,-1.095944,0.70049,' <=50K'
-1.181324,3.243475,0.406565,1.163423,' >50K'
1.80395,5.701069,0.860114,4.299474,' <=50K'
-1.227183,2.774865,-0.147256,1.766651,' <=50K'
-1.291133,4.685512,-0.150851,0.38586,' <=50K'
-4.350167,1.6634,0.847026,0.96301,' >50K'
1.913599,8.630727,0.33861,3.760555,' <=50K'
-3.871841,6.41259,0.727347,1.871125,' <=50K'
-1.738349,0.603709,-0.041221,2.324039,' <=50K'
1.686761,4.47469,-1.606864,-0.785672,' <=50K'
1.943954,-0.858266,-1.496528,2.305861,' <=50K'
0.296489,-0.17332,0.215539,2.066076,' <=50K'
1.467083,7.292279,-1.104962,2.479843,' >50K'
2.558945,0.651677,-1.107067,2.616981,' <=50K'
-0.654679,2.528344,0.117069,1.064599,' >50K'
-3.805294,-2.488531,2.816128,4.789266,' <=50K'
-1.132838,-0.29182,-1.204088,0.893121,' <=50K'
4.846772,4.26201,0.155501,1.809594,' <=50K'
0.364005,-0.775837,1.299782,3.41062,' <=50K'
2.787536,4.745716,0.299145,1.790468,' >50K'
2.222119,6.055959,1.302993,4.19337,' >50K'
-0.68818,5.056212,1.069492,1.669485,' <=50K'
-1.392263,0.555028,-0.181708,0.187393,' <=50K'
5.142161,4.199988,0.211503,1.918772,' <=50K'
3.456173,5.734608,1.233657,1.676799,' <=50K'
-1.583332,0.383991,0.097186,1.859754,' <=50K'
-5.681133,6.391932,-0.974077,1.219248,' <=50K'
-0.889318,2.643345,-0.008487,1.453348,' <=50K'
2.310466,9.035138,1.427492,0.863672,' <=50K'
-0.414817,5.441784,-3.076954,1.925202,' <=50K'
1.157487,-0.690033,0.323638,3.864103,' <=50K'
-0.909037,4.571257,-0.036443,0.280959,' <=50K'
-3.658738,5.162096,0.348228,1.286134,' <=50K'
-0.690397,-0.459991,-1.027371,0.512188,' <=50K'
-1.561181,-0.665081,-0.558701,0.591059,' >50K'
-4.09821,6.990632,3.952007,0.38014,' <=50K'
3.218048,5.871457,-3.630408,1.656344,' <=50K'
-3.376851,0.288265,-2.210056,2.249572,' >50K'
-0.357255,4.506842,-2.76178,3.58817,' <=50K'
-2.453062,7.616272,0.438684,1.199222,' <=50K'
-2.532265,4.620074,-0.370264,1.139519,' <=50K'
-1.0301,2.712346,-0.083821,1.686597,' <=50K'
2.847839,0.193957,-1.376701,1.404688,' <=50K'
0.218995,0.314772,0.263268,3.126534,' <=50K'
-0.781396,2.689776,0.010942,1.417893,' <=50K'
0.657286,5.445517,-2.022338,0.061177,' <=50K'
-1.352382,-2.275181,3.040567,3.138703,' >50K'
0.194651,6.020585,-1.672946,2.44948,' <=50K'
-1.567689,0.376324,0.105556,1.833837,' >50K'
-1.175334,2.734849,-0.1015,1.575115,' <=50K'
3.190561,6.902188,-0.236102,1.542189,' <=50K'
-0.272089,6.033583,-0.552504,1.458602,' <=50K'
2.979484,6.285534,-2.509231,3.153804,' <=50K'
0.595786,7.354854,1.364782,1.273184,' >50K'
-0.575593,5.65465,-1.01021,1.899348,' <=50K'
-2.95048,4.596385,2.163811,-0.785027,' <=50K'
4.346206,3.647457,-2.151143,2.775384,' <=50K'
-1.085308,0.513831,-1.838539,1.676488,' <=50K'
0.497227,7.708927,-1.203928,0.280008,' <=50K'
-2.105427,1.362015,1.680878,2.548548,' <=50K'
3.36006,5.567934,-0.328056,1.348703,' <=50K'
1.391196,-1.314282,0.458814,1.585238,' <=50K'
3.141408,0.174484,-1.296462,3.859104,' <=50K'
-1.400126,3.504977,-0.071057,2.229684,' >50K'
-2.162003,1.072703,0.390651,1.78506,' >50K'
-2.499976,2.202355,1.73936,2.074671,' <=50K'
0.494919,0.861446,0.290838,2.305122,' >50K'
-0.262514,4.663743,0.060218,0.783004,' >50K'
1.983197,4.202245,0.490891,1.770996,' <=50K'
-0.908156,6.152477,-1.36339,3.272679,' <=50K'
-0.203314,4.650037,-0.288332,0.066472,' <=50K'
4.613674,4.050888,-2.822579,2.991881,' <=50K'
0.203562,5.928989,-1.55793,2.148342,' <=50K'
1.814347,6.849028,-1.455637,2.520268,' <=50K'
-0.559641,5.982507,-4.242161,4.859489,' <=50K'
-0.548915,-0.006702,-0.065212,-0.35603,' <=50K'
1.422912,3.385355,1.463736,1.752245,' <=50K'
-0.147663,0.554691,0.368584,0.85416,' <=50K'
0.059538,-1.62189,3.596398,0.688575,' >50K'
-0.529934,3.143424,-2.638382,3.171344,' <=50K'
-2.171759,4.039256,1.306332,2.247563,' <=50K'
1.58482,-4.475157,0.482922,0.743959,' <=50K'
-1.085246,4.944617,-3.311184,3.207368,' <=50K'
1.391558,6.707646,-5.112719,2.604475,' >50K'
0.324201,3.493935,-1.750225,-0.857906,' <=50K'
-1.631351,0.623531,-0.249609,0.23141,' <=50K'
3.871045,2.02303,-3.879937,-1.206843,' <=50K'
-1.177073,5.287556,1.624547,-0.342519,' <=50K'
-2.300114,6.191921,-1.403516,0.383175,' <=50K'
0.935784,5.911255,-1.130102,0.703055,' <=50K'
-0.90496,2.651012,-0.016858,1.479264,' >50K'
1.226393,2.95244,0.701306,2.215638,' >50K'
3.675242,5.424417,-1.38811,3.559875,' <=50K'
-0.216472,4.437841,-2.686446,3.354921,' >50K'
1.976574,2.335951,-1.750813,1.929035,' <=50K'
-2.192243,-0.246213,-3.405946,3.422007,' <=50K'
0.259572,-0.577426,3.183935,3.016182,' >50K'
0.388286,6.137003,0.40695,1.01733,' <=50K'
0.58865,5.662206,-0.552396,2.375494,' <=50K'
-1.940264,-0.532566,1.178846,1.504088,' <=50K'
0.552936,2.195296,-0.299989,-1.688043,' <=50K'
-0.679838,1.11676,0.667423,1.939867,' <=50K'
0.175622,2.856976,-2.140975,1.182313,' <=50K'
-0.949167,-0.091195,-3.301887,2.411243,' >50K'
3.324972,4.040607,-2.217565,0.308568,' <=50K'
-5.226978,-0.247007,-1.676828,-1.284708,' >50K'
-3.091129,2.373411,-0.060214,1.665968,' <=50K'
-0.709788,5.745027,0.762319,2.970015,' <=50K'
3.651059,6.910251,0.155729,3.700802,' <=50K'
-1.061385,2.727679,-0.100562,1.73843,' <=50K'
1.289647,5.542603,-1.507017,4.441983,' <=50K'
3.535853,4.765943,0.54963,2.536043,' <=50K'
0.056748,0.613457,1.192748,1.086915,' <=50K'
2.68552,4.132292,-1.063656,-0.668886,' <=50K'
-1.833177,0.224158,-1.274078,1.37566,' >50K'
1.678459,5.934905,-2.538993,3.516777,' <=50K'
-1.802037,3.253782,0.531588,1.908522,' <=50K'
-0.906473,3.48516,0.799236,0.160061,' <=50K'
1.512903,4.383115,-0.920962,-1.35013,' <=50K'
-3.024208,1.288712,-0.999358,0.87288,' <=50K'
0.817595,5.424924,-0.366779,0.168813,' >50K'
0.446043,7.821878,-1.839143,3.85768,' <=50K'
3.108254,8.702825,1.434384,3.34859,' <=50K'
