@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {' <=50K',' >50K'}

@data
-1.360255,1.249031,-0.169035,1.839641,-1.325999,2.131775,-5.486963,-0.011045,0.87465,-4.422196,' <=50K'
-4.628507,4.85015,-0.11819,2.446907,0.868883,-2.229518,1.679834,-2.429955,0.436527,-1.029521,' <=50K'
-1.551439,0.468152,0.117007,1.669089,-1.526145,1.449944,-4.739734,0.803276,2.908418,-6.645838,' >50K'
-0.220588,4.066903,-0.914208,4.369847,0.298683,-0.764138,-1.51744,-2.267472,-3.122087,2.081391,' <=50K'
3.038933,6.719489,-1.260364,3.714497,1.115194,-0.379844,-3.41198,-4.281721,1.452804,-1.492027,' >50K'
-0.470134,2.092689,0.647431,2.361638,-1.200194,4.72994,-2.468012,-0.350495,-0.651779,-2.101532,' >50K'
-3.640901,0.43802,-2.317941,2.434553,-2.549114,2.704194,-2.646988,-1.008718,0.472789,-2.959282,' <=50K'
-2.945066,-0.621803,0.24754,2.271233,-2.998614,1.914034,-3.499607,0.601734,2.621357,0.219755,' <=50K'
1.284285,0.732388,2.200706,4.394986,0.23848,1.631808,0.638967,-1.605155,-2.075416,-3.336907,' <=50K'
-0.652065,7.030509,-1.172491,2.907611,2.539907,1.019587,-0.227933,1.380961,-2.649158,-4.477979,' <=50K'
-4.318408,0.543136,-0.772732,1.107678,-2.365356,3.536431,0.744465,1.021921,-1.691893,-5.426203,' <=50K'
-1.494074,3.871043,0.224705,-3.264218,-0.508366,-0.892459,-1.297115,-0.543467,-0.727473,0.970043,' <=50K'
1.167962,5.666056,-3.483716,5.734011,0.204389,-0.150972,-1.01115,-0.53443,-0.374697,2.427184,' <=50K'
2.677188,6.683201,-3.988347,3.823376,0.658832,4.363786,0.033081,-0.170052,-5.552184,3.313503,' <=50K'
-0.459883,5.462143,-0.625692,-0.541629,-0.685202,1.22606,-0.648213,-0.820127,0.335132,-1.703247,' <=50K'
-1.511874,1.62405,1.391603,4.172777,-2.237441,2.869703,-2.73203,1.3473,0.382909,-3.150521,' <=50K'
2.884627,5.116144,-4.218455,1.44187,0.433036,0.940262,-2.95392,0.823713,-0.558525,-0.863529,' <=50K'
1.650137,5.468723,-2.69031,2.675924,1.329251,-0.838705,0.74585,-3.045806,-0.437396,-1.272174,' <=50K'
0.442048,7.712668,3.354022,-2.325863,-0.899009,0.846332,-4.008585,-1.288294,-2.497368,-4.120974,' <=50K'
0.411177,7.511137,-1.689301,2.617707,1.986222,-0.980369,-2.918403,1.394404,-0.320767,-3.630253,' <=50K'
1.617449,5.306821,1.036308,-1.714467,-0.946093,-2.608703,-2.868322,6.008526,-2.37406,-7.112549,' <=50K'
0.434657,7.739594,-1.237409,0.383674,-0.585038,-1.250445,-1.465221,2.649414,2.132046,-5.596677,' <=50K'
1.035442,1.506336,-0.447725,0.642033,2.044574,-1.420442,0.086357,-1.084492,-0.104298,0.07574,' <=50K'
-0.059389,6.165022,-2.439833,2.996715,1.467831,0.430193,-1.085478,-3.083531,-0.393738,0.307454,' <=50K'
-0.271606,4.40836,1.256675,2.182627,-2.279334,2.757982,-1.81748,0.937299,-1.228027,-4.59887,' <=50K'
-1.150538,-0.212941,-3.324595,2.426725,-1.297289,0.917543,-0.262422,-2.015271,-1.024371,-4.907693,' <=50K'
-2.942563,-0.378839,1.057319,-0.499567,0.155351,3.129969,-0.862247,2.494066,0.014109,-4.577569,' >50K'
1.567049,5.524002,-3.336202,5.460118,0.402074,-0.400614,-1.412835,-0.526703,-0.457982,2.171301,' <=50K'
1.672822,1.746208,1.076644,1.61081,-0.450232,0.823595,-3.053073,5.117633,-2.552364,-5.252838,' >50K'
-2.928302,1.650347,-0.28089,2.951587,-2.369327,3.221227,-2.932775,-0.948435,-0.258562,-3.468002,' <=50K'
4.214409,3.742927,-1.45455,4.6281,0.610489,-0.545698,-2.444343,-2.638203,-1.627368,2.940872,' <=50K'
5.039421,4.030202,-4.59963,3.866162,0.708383,1.322657,0.233055,-3.497447,-2.570822,2.626852,' <=50K'
-2.733108,0.369528,-1.16895,2.17839,-3.09164,0.423251,-2.796795,-1.215852,-0.464212,-1.980838,' >50K'
-2.472404,6.657084,-4.496531,4.02763,-1.493127,-1.009276,2.071393,-4.627633,-0.278847,0.501706,' <=50K'
-1.123704,0.741918,-0.53146,2.109983,-1.361907,2.246964,-5.716082,-0.102642,1.516199,-4.540624,' <=50K'
-0.453692,5.993838,-0.029659,1.946332,1.712545,-2.339661,-2.743919,-3.112523,2.940775,-4.198961,' <=50K'
-0.687208,6.190595,0.055901,3.028873,1.09242,-3.703169,1.092585,-2.666424,1.214167,-1.60063,' <=50K'
-1.201419,4.928537,-3.283294,2.871687,0.879387,0.636203,-3.144423,-1.210048,0.992722,-0.346354,' <=50K'
1.70018,7.282548,0.85694,2.990821,2.649997,-0.515982,-1.608989,-3.146139,-1.564093,-2.380263,' <=50K'
0.367693,-2.488659,-0.750308,-0.170965,-0.097288,1.085845,0.509557,0.588801,1.402401,-2.540629,' >50K'
-0.524973,6.276281,-1.352253,3.900332,0.942279,1.322818,-3.485124,-1.181553,0.211173,-0.742013,' <=50K'
1.651746,1.996086,0.114941,2.946315,0.478857,4.624246,-0.927683,0.001043,-1.23517,-0.079153,' >50K'
-1.24271,-0.313142,0.516178,-0.676027,-0.739182,2.565536,-0.52707,-0.278972,-2.297721,-6.729599,' <=50K'
-3.853216,4.127215,0.39019,2.293404,1.059813,1.191768,0.02648,-4.431175,-0.153434,-5.208807,' <=50K'
-0.00591,4.173069,-1.074411,6.048803,0.184771,0.680863,-2.70107,-3.035892,-0.495106,2.212829,' >50K'
0.410321,6.986409,-1.440042,1.387198,-0.051855,-2.370468,-0.664262,-1.209451,-0.349306,-4.595177,' <=50K'
-1.781128,-0.04932,-0.652516,-0.858701,-2.836988,-0.606746,1.377924,2.865305,1.398609,-3.609832,' >50K'
-1.781799,0.247656,-1.306622,1.642642,-1.230935,1.307941,-1.222551,1.761008,1.942698,-6.697038,' <=50K'
1.618968,4.332082,0.356027,2.022346,1.586984,-1.315511,-3.138533,-2.014699,2.930311,-3.752862,' <=50K'
-2.771876,1.57368,-0.197186,2.692421,-2.260521,3.083392,-3.051117,-0.938744,-0.271888,-3.575291,' >50K'
-2.433634,-0.813859,-0.700905,1.438098,-3.013944,-0.643477,-2.537567,-0.373162,1.606446,-4.672802,' <=50K'
1.635766,-0.426935,-2.963076,1.535651,0.149365,1.221948,-1.704775,-4.255117,-2.858573,-3.502826,' <=50K'
-3.733698,0.867891,-1.774169,1.721073,-2.362224,2.365863,-2.52707,-0.877215,-0.277806,-3.018466,' >50K'
-0.485164,6.663825,-2.102953,1.068161,3.119678,1.380518,0.637154,1.771384,-1.760094,-2.262387,' <=50K'
-1.061385,2.727679,-0.100562,1.73843,-2.609926,1.36423,-1.209875,1.787268,0.713151,-6.597941,' <=50K'
4.460382,4.401251,-2.112274,3.971461,-0.108876,-2.329643,-2.157036,0.755704,-2.461697,0.640057,' <=50K'
0.484582,8.262548,0.538026,1.260543,-0.57237,4.799213,-0.475568,0.213226,-1.642926,2.502548,' <=50K'
3.382397,7.489233,1.445686,1.705406,1.406847,0.31795,-1.828839,-4.181813,-2.35533,0.345577,' >50K'
1.803836,6.392677,-0.736757,2.406203,1.10028,-4.763416,0.685156,2.939486,-0.848835,-5.294074,' <=50K'
1.654039,5.953437,0.077547,1.52433,2.053882,-1.729036,3.025548,1.310893,-1.277969,-0.601416,' <=50K'
-1.420942,6.503251,0.64935,0.625721,-0.518527,-0.44793,-2.989638,-0.666233,2.337231,-4.009767,' <=50K'
0.86117,-0.149249,-1.377134,2.751863,0.3639,-0.101313,-0.127599,-1.599837,-1.358806,-2.891059,' <=50K'
-2.445152,4.674736,-0.443722,1.699398,-0.268254,-4.815051,1.131583,-3.394362,3.178694,-3.896132,' <=50K'
-1.033627,6.234323,0.181124,1.423973,-0.447214,0.922324,0.214941,0.897215,0.479628,1.311352,' <=50K'
2.640201,-1.661043,-0.152311,0.8884,1.617347,0.225448,-0.063039,-1.13465,-3.54439,-0.972414,' >50K'
-2.388249,6.678681,-0.822374,3.945731,0.784064,-3.287896,0.171415,0.83819,3.088998,-3.819357,' <=50K'
-0.185776,0.51743,-1.06966,1.501655,-0.95801,3.660408,-3.307654,-0.396724,-0.176112,-2.283765,' <=50K'
3.737258,3.111919,-1.989268,1.392828,2.588783,0.597208,-0.415783,-2.837429,-0.070222,-0.111155,' <=50K'
2.005779,1.979331,-1.118086,2.608838,0.102376,3.947118,-0.381289,-2.280703,-3.373363,-1.471194,' <=50K'
0.45389,2.937136,2.49582,2.404076,3.75267,-1.084272,-1.183019,2.24081,-2.684742,2.877916,' <=50K'
3.53236,2.677822,-1.284351,1.072665,2.475338,-0.307465,0.192469,-1.918283,1.231626,-2.491747,' <=50K'
3.141642,6.861513,-2.128428,2.556438,0.043074,-0.287608,0.814932,-2.559586,-1.216458,-0.032758,' <=50K'
0.876812,-0.156916,-1.368764,2.725946,0.374781,-0.115097,-0.139433,-1.598868,-1.360138,-2.901788,' >50K'
-3.352736,-1.089866,2.164903,-1.881149,0.211419,3.575218,0.281254,-1.935339,-4.45103,-1.730016,' <=50K'
1.238265,5.107781,-0.458808,1.903192,-0.964702,-1.134555,0.941213,1.530622,1.595288,-0.963851,' <=50K'
-1.503575,-0.137268,-3.393434,2.307427,-1.397558,1.043142,0.186047,-2.00624,-0.904683,-4.697994,' >50K'
-1.120647,5.729253,1.304709,-0.782399,-1.890575,-0.380754,-4.987298,0.849535,1.171712,-6.446726,' <=50K'
3.184966,4.526736,-1.710656,2.610749,1.072919,-0.709951,-2.561292,-5.169482,-1.8918,0.132963,' <=50K'
-3.043693,-0.514855,-1.027352,2.448845,-3.438289,-0.105923,-2.076035,-0.410957,1.658417,-4.254373,' <=50K'
3.088161,8.663993,1.483668,3.029775,0.112192,-0.341706,0.364141,-2.227497,-0.249615,-0.199498,' <=50K'
4.123484,6.475959,-0.950899,4.263943,1.847425,-0.53334,-4.605228,-4.503012,-0.000809,-1.199928,' <=50K'
-1.418176,5.820056,2.166428,5.35819,1.550723,-3.012493,0.090061,-1.76313,1.196913,-0.433843,' <=50K'
-2.894988,-1.589691,3.118929,0.519904,0.964398,1.79316,-1.722568,-0.12961,-0.123631,-3.594414,' <=50K'
3.809371,4.227525,-3.025899,0.846052,-0.499888,1.440465,0.499252,1.179628,-0.035864,-0.810327,' <=50K'
0.15003,0.194173,0.986429,1.190744,0.933669,0.888909,-3.419461,0.169008,-1.18202,-4.917251,' >50K'
2.533165,7.081629,0.294704,1.926896,3.797722,-3.152226,2.009744,-3.185763,-1.892133,-1.174798,' <=50K'
-1.591864,0.178904,-1.235004,1.504008,-1.135144,1.186949,-1.41159,1.765049,1.904114,-6.8192,' <=50K'
1.382242,4.178733,1.950227,2.246151,2.661653,0.393789,-2.331958,-3.387583,0.986711,0.411917,' <=50K'
5.860417,2.195216,-0.47736,2.085334,2.99955,-2.393387,1.937166,-2.228105,-1.106432,-3.006052,' <=50K'
-1.465252,6.19314,-0.342769,5.734247,1.616118,4.594345,-3.90754,0.439779,-0.124913,3.594516,' <=50K'
-2.183079,3.633635,-0.013788,4.992587,2.88364,0.078882,-1.990917,-2.439627,-1.036323,0.245829,' <=50K'
-0.979503,0.51605,-3.6815,2.521187,-1.86104,2.592649,-0.706309,0.23737,-0.002321,-3.010481,' <=50K'
2.798617,5.690667,-3.390035,1.02098,0.747577,2.678272,-0.744984,1.895614,-4.209841,-1.091069,' <=50K'
-0.401635,0.578395,-2.212757,2.91955,-2.113183,2.637708,-4.803805,-0.719498,0.804159,-3.29908,' <=50K'
0.469827,5.978735,-3.473304,3.29525,-0.980436,-0.995889,-0.926793,0.56452,0.529762,0.568739,' <=50K'
3.760767,-2.46068,-2.015828,2.037655,-1.685023,1.498354,-0.882647,-0.850831,-1.978192,-2.201554,' >50K'
0.451611,4.684038,0.033598,1.079382,-0.231575,0.935192,-4.192203,-3.391658,-2.792328,-2.038799,' <=50K'
-1.425994,5.765225,-3.411146,1.476428,-1.452781,-0.920663,-2.789221,0.786951,1.415239,-3.231735,' <=50K'
-1.968097,-0.232834,0.418583,2.827179,-0.898433,3.636948,-2.164418,1.160765,-1.754072,-0.691178,' <=50K'
-1.054004,3.177468,0.47019,0.958581,-2.372453,0.982613,-1.157319,1.910881,-0.05445,-6.653793,' >50K'
1.523235,0.325221,-0.800612,1.047264,-0.422715,0.025148,-3.455589,5.063063,-1.985961,-5.1569,' >50K'
-2.316882,0.526857,-2.351445,2.956564,-1.022138,2.106417,-0.906402,-3.760901,-3.28542,-1.301009,' <=50K'
-1.014644,-1.247749,-0.122257,-0.091693,0.501402,5.59775,-1.492548,0.694688,-2.033845,-0.726738,' <=50K'
-3.367203,-0.299665,-1.330297,1.221846,-2.310559,1.33282,-2.409237,-0.045825,1.742337,-5.740177,' >50K'
-3.110928,0.15793,-2.067759,1.80899,-2.234024,2.28496,-3.14705,-0.97724,0.391306,-3.378602,' <=50K'
-1.57014,8.526068,2.350862,2.141756,1.522173,-1.99899,1.974052,2.041187,0.359811,-2.618345,' <=50K'
1.603917,5.543828,-0.570818,2.701535,2.316418,2.275332,-2.908154,-5.07817,-2.675937,1.979203,' <=50K'
-3.939919,0.767769,2.020445,1.268069,0.524156,2.36113,-6.677179,-1.845209,0.642401,-3.923478,' <=50K'
-2.606263,6.620663,1.319387,3.555203,1.602571,-0.825471,-2.085236,-2.681189,-0.154202,0.212606,' <=50K'
3.526546,5.065733,-0.700776,5.324,1.872601,-3.123858,-0.911342,-0.208585,-2.14548,0.184341,' <=50K'
-2.730115,-0.014624,-1.699551,2.620345,-3.252702,0.750311,-2.703612,-1.345004,0.35207,-1.806392,' <=50K'
3.552453,2.716653,-1.333636,1.39148,2.416666,-0.23243,0.086576,-1.93249,1.185108,-2.489307,' <=50K'
2.941872,6.012038,-0.677862,3.742869,-0.559724,0.588894,0.390454,-4.5109,-0.211928,0.516018,' >50K'
-0.28759,1.914037,0.196736,2.10201,-0.649885,2.449234,-2.564264,0.873309,-0.196192,-4.922136,' >50K'
-0.811105,2.605011,0.033365,1.323765,-2.435836,1.143695,-1.399221,1.802774,0.691829,-6.769604,' >50K'
2.689027,-0.169918,-0.802164,-0.818709,1.285926,2.34254,-0.714563,-2.872086,-4.84509,-0.893166,' <=50K'
-3.524064,1.231777,-0.484601,3.156031,-0.941647,2.173781,-1.486627,1.468368,-0.422161,-3.240737,' >50K'
3.729272,6.871917,0.197581,3.571219,1.11084,1.908011,-1.415011,-3.191996,-2.443841,2.053162,' <=50K'
-0.62755,5.772423,-1.330243,1.16029,2.18759,-2.666522,0.975376,-2.142988,2.064032,-4.174488,' <=50K'
-0.312465,3.53513,-1.605543,2.001177,-2.873732,4.321097,1.526892,1.343733,-4.868042,-3.167796,' <=50K'
2.963967,6.066339,1.9207,4.002828,1.482839,-1.516566,-0.959802,-2.446963,-1.028698,0.384667,' <=50K'
-2.887877,6.718694,-2.284392,2.615522,1.334227,0.842123,0.178673,0.756226,1.75288,-3.384934,' <=50K'
1.659094,3.804119,0.775559,2.020575,2.386937,-2.310155,-0.446512,-2.472893,1.46965,-0.584936,' <=50K'
1.005206,1.658147,0.403541,0.410279,-1.258184,2.615565,-1.906797,1.322979,-2.82613,-2.33918,' >50K'
1.164077,7.717188,1.131756,2.585052,1.282662,-3.35948,1.879181,1.768306,0.142731,-2.686277,' <=50K'
6.321864,5.95886,-0.165917,3.624442,3.156896,-1.547485,-0.892712,-4.938741,-2.218608,-1.302674,' <=50K'
-2.505852,-0.195262,-1.614146,2.569491,-3.165903,0.598116,-3.026863,-1.324928,0.2834,-2.08592,' <=50K'
2.730853,4.016513,-1.86204,2.481949,1.293712,-1.581702,-1.448072,1.279026,1.66896,-1.11726,' <=50K'
-3.781996,-0.709574,-1.557245,1.830671,-0.902297,0.311392,-1.281383,2.351287,1.473709,-5.604592,' <=50K'
-1.976139,5.346301,-0.646265,0.659491,2.570319,0.368893,1.484833,-2.740338,1.65336,-2.437347,' <=50K'
1.459428,4.322653,1.211659,2.6909,-0.006864,-0.782309,-5.103392,-1.349845,1.716678,-1.031394,' <=50K'
4.608723,5.02826,-0.923902,2.80896,1.273344,-3.067401,-0.943383,3.112205,-2.318085,-2.788516,' <=50K'
-0.945808,2.760007,-0.073043,1.675352,-2.554155,1.320385,-1.28645,1.776255,0.692383,-6.584339,' >50K'
-4.076959,1.561022,0.805429,3.113198,0.200254,-0.464391,3.29391,0.816445,2.80414,-4.948532,' <=50K'
2.353223,6.273657,-2.505428,1.56781,-0.119917,-2.575522,-2.305855,6.79901,-0.817506,-4.449595,' <=50K'
-1.66488,-0.585048,-0.650213,0.974131,-1.487116,1.377322,-2.451311,-1.399353,1.347601,-6.135664,' >50K'
1.230789,-0.900194,-0.046624,0.177786,-2.646536,0.130472,-3.00998,4.574623,0.054545,-5.676315,' <=50K'
0.330927,5.890904,-1.519794,2.113375,0.901989,-2.409024,-0.850221,-5.33752,-0.395959,-2.346993,' <=50K'
-4.742445,-2.831991,0.041344,0.177037,-3.691026,1.398192,-0.486378,0.104679,1.483137,0.491399,' >50K'
-1.761056,9.246282,0.708838,3.846324,1.295336,-2.009096,1.330483,-3.669204,1.005716,-2.973814,' <=50K'
1.581661,4.583028,-1.165923,-0.185116,-0.465445,-2.157808,-1.030548,-3.142234,0.526504,-3.680921,' <=50K'
-0.64028,6.167595,0.081012,2.951124,1.125062,-3.74452,1.057083,-2.663517,1.210169,-1.632817,' <=50K'
0.537696,5.444855,0.149076,2.501231,1.017294,0.15298,-1.401034,-3.755246,-0.212866,-0.647118,' >50K'
-0.822045,-0.373943,-3.148816,1.882477,-1.068795,0.628091,-0.510939,-1.99492,-1.052355,-5.133,' <=50K'
-2.543918,-1.032867,-0.034655,0.26796,-2.217061,2.772179,0.827475,1.808106,-3.45496,-2.468639,' >50K'
-1.144552,4.642877,-0.108436,0.354267,1.628516,-3.262888,0.815477,-4.387604,2.87454,-5.723778,' <=50K'
-0.474584,2.046191,0.705087,2.016907,-1.130641,4.641122,-2.373953,-0.335319,-0.606594,-2.114701,' <=50K'
2.00038,6.830307,-0.753711,3.188706,1.383188,-0.142875,0.924008,-2.991166,-1.056737,-1.492761,' <=50K'
-1.779874,4.789045,-1.051169,3.530864,0.239782,-0.931841,-3.201974,-2.37259,-0.090377,2.043673,' <=50K'
0.654545,4.55838,-0.634633,2.971278,2.424997,-1.284268,-2.48388,0.119853,1.933544,-0.735915,' <=50K'
0.700797,5.437934,0.146298,2.759162,1.021772,0.148372,-1.660463,-3.768319,-0.29397,-0.734654,' <=50K'
-0.668183,6.492036,2.937439,2.095633,2.320079,-3.376197,1.218483,-2.590806,2.286306,-3.390328,' <=50K'
2.97591,6.282418,-2.505139,3.124514,2.42818,-1.051307,0.602461,-4.585908,-0.181544,-2.278463,' <=50K'
0.203033,4.58075,-0.120902,1.970694,-1.300422,1.844907,-1.660431,-0.548043,-1.128309,-5.102875,' <=50K'
2.919876,5.94878,1.006718,2.213231,2.097248,1.77502,-0.924129,-3.16974,-0.622013,0.77958,' <=50K'
-2.809055,-0.629857,-0.901796,2.060096,-3.27508,-0.312674,-2.253547,-0.39642,1.638428,-4.415307,' >50K'
-1.26337,0.017902,-1.059225,0.95976,-0.90665,0.897497,-1.660107,1.7854,1.87613,-7.044508,' >50K'
0.407791,5.872703,-1.502678,2.126868,0.926395,-2.439657,-0.944649,-5.338939,-0.42043,-2.393224,' <=50K'
1.108003,6.436496,-0.727962,3.903237,-0.062771,0.403905,-1.620345,-3.776864,-1.969521,0.774228,' >50K'
0.303431,5.318816,-0.656608,0.435042,1.400268,-3.825364,0.067232,2.066275,1.813217,-0.018587,' <=50K'
2.945944,4.210739,0.333127,2.958383,1.887893,0.213139,-1.679272,-1.641098,-3.620456,2.978227,' <=50K'
-2.693664,1.535346,-0.155333,2.562838,-2.206118,3.014475,-3.110288,-0.933899,-0.278551,-3.628936,' <=50K'
0.730044,-2.734309,-0.863715,0.775035,-1.751529,2.464054,-3.197893,3.211018,0.693273,-2.554459,' >50K'
3.693236,2.647652,-1.258302,1.15823,2.514591,-0.356481,-0.019932,-1.923768,1.173115,-2.585867,' <=50K'
1.676345,6.133693,2.672683,3.33901,2.655893,0.07307,-1.70716,-3.982366,-3.497819,0.56655,' <=50K'
3.918574,4.965817,-2.479425,4.671206,1.406489,-1.482044,-2.180953,-2.884476,-3.603694,-0.168273,' <=50K'
-0.66067,5.599045,-1.250423,0.891608,0.162403,-0.783815,-4.500882,1.667521,4.423985,-5.394141,' <=50K'
-0.590701,2.640727,0.095848,1.166051,-2.322305,1.043181,-1.548415,1.787069,0.655409,-6.770733,' <=50K'
-0.821834,4.663079,1.455919,-0.241327,-2.337619,-1.277484,-5.162351,-2.035294,-1.45462,-2.005613,' <=50K'
-0.327501,4.508774,1.136711,2.80339,-2.427186,2.946343,-1.911232,0.910659,-1.290474,-4.536201,' >50K'
2.871341,5.358075,2.071448,0.468098,2.690564,1.257045,0.268488,-3.984708,-4.297625,-1.770261,' <=50K'
-0.729123,3.123692,-0.767344,2.023626,-2.444212,2.203044,-1.959829,0.868287,-0.621951,-4.296596,' >50K'
3.90717,4.235592,4.558719,0.258735,3.909678,-1.655628,-0.405484,-1.82924,-2.352774,1.003307,' <=50K'
-1.297641,5.726917,0.513407,1.628639,1.372532,-2.959451,-1.380125,-2.186613,4.431482,-6.189903,' <=50K'
1.295771,5.876374,-2.438488,1.982132,1.267947,-3.374299,2.270802,1.441062,-0.830775,-2.573182,' <=50K'
3.329308,6.97059,0.103631,3.529671,0.97793,2.074961,-0.93104,-3.185872,-2.320156,2.295047,' <=50K'
-1.525659,4.730178,-0.923701,2.745147,-0.358912,1.370116,-0.840171,-1.847971,0.144206,3.028704,' <=50K'
0.364808,5.652609,-3.546374,1.715679,-2.037596,1.237245,-1.142602,-0.708879,-0.825642,1.313506,' <=50K'
0.515406,5.182732,-1.39105,-1.241984,1.322685,0.953535,-1.579031,-0.357154,-2.257234,-3.361005,' <=50K'
-2.516233,-0.90431,-0.4946,2.559416,-1.907293,2.436804,-1.379675,-0.589532,2.019001,-2.997196,' >50K'
-3.332468,0.684597,-1.663659,1.468217,-2.173884,2.13428,-2.925837,-0.877403,-0.297045,-3.273485,' <=50K'
0.744038,7.266374,-2.054946,-0.086959,-0.046848,0.081089,-3.38876,-0.528268,-0.229225,-1.210955,' <=50K'
1.261462,3.239895,0.084563,1.609565,1.027492,-0.149215,0.855907,-1.825648,0.427182,2.683312,' <=50K'
-3.699951,0.368737,-2.28689,2.221517,-2.5275,2.655595,-2.556326,-0.989008,0.513175,-3.000556,' >50K'
2.045767,4.171578,0.524373,1.66733,1.811209,-1.598846,-3.552114,-2.003709,2.849145,-4.029375,' <=50K'
-3.120462,1.69585,-0.32368,2.917854,-2.430342,3.29781,-2.696707,-0.944888,-0.197385,-3.352424,' >50K'
-0.183961,4.7378,1.298945,3.447805,1.668697,-1.513928,-1.518053,-1.378228,-1.460304,0.567853,' <=50K'
2.664317,0.885009,-3.756143,2.148887,-0.187154,5.125807,2.207234,-1.869569,-7.184975,-0.47927,' >50K'
3.168071,6.236915,-2.462349,3.158247,2.489195,-1.12789,0.366392,-4.589455,-0.24272,-2.394042,' <=50K'
0.136872,-4.033221,0.038316,1.206345,-0.731441,1.188253,-1.873429,2.352961,1.662236,-3.711806,' <=50K'
-0.22338,1.695985,-0.4899,2.770514,-0.457206,2.279413,-5.410634,-1.647468,1.871025,-5.277815,' <=50K'
-3.916788,6.610384,1.944567,2.04245,1.16174,-3.176886,2.19684,-1.461489,2.847452,-3.746507,' <=50K'
1.957661,2.473707,-0.599936,-2.874266,0.676598,-2.004399,-4.060122,3.161432,2.206032,-3.745263,' >50K'
4.633329,2.21858,-1.747814,6.228187,0.44343,1.467928,-1.724259,-4.372143,-0.812003,1.821479,' <=50K'
0.452766,3.939757,-0.575116,2.217659,-1.343659,1.987392,-1.867395,-0.659096,-0.291112,-5.226908,' <=50K'
2.51787,3.583283,-0.521402,0.133058,3.434673,-4.502256,0.625262,2.846298,-1.269134,-3.513557,' <=50K'
3.682344,6.894917,0.17247,3.648969,1.078198,1.949361,-1.379509,-3.194904,-2.439844,2.085348,' <=50K'
0.766923,0.29309,-2.405029,3.530854,-1.386741,3.371874,-0.169753,-4.582322,-3.098673,-2.512795,' >50K'
-1.038594,2.242451,0.972669,-2.031009,1.9499,-3.754514,0.251564,-0.880193,-1.180174,1.578764,' <=50K'
-1.687634,4.376479,-0.128425,0.972499,0.149688,-5.343429,0.422455,-3.37061,3.046951,-4.391368,' <=50K'
0.431789,-4.031728,0.016019,1.774041,-0.744247,1.206606,-2.36862,2.324877,1.502694,-3.86542,' <=50K'
-3.314281,0.257598,-2.176574,2.145906,-2.375473,2.464145,-2.993207,-0.989838,0.40863,-3.239126,' <=50K'
4.332473,4.700114,3.498504,3.659813,2.939868,-3.668088,1.45286,-2.733015,-1.500771,-1.311586,' <=50K'
-2.246687,1.019579,0.786906,1.0265,-0.743775,1.046101,-1.960684,6.231433,-0.315606,-6.928923,' <=50K'
2.49187,-3.302755,-0.964614,1.708244,0.292947,1.634335,-1.703993,2.102871,-5.939329,1.042016,' >50K'
1.128161,5.171254,2.916432,-2.318658,0.412344,-2.021351,-3.186959,3.886582,-2.591438,-2.982505,' <=50K'
0.278718,5.195433,-0.69635,0.331492,1.403925,-4.79244,-0.254374,-0.339318,-0.843537,2.87289,' <=50K'
-3.820837,-0.077329,-1.57304,1.973427,-2.626097,1.732539,-2.066047,-0.073928,1.780982,-5.429037,' <=50K'
0.782282,0.818459,0.514795,3.495359,-2.438069,1.439775,1.436254,-1.9739,-0.666159,-3.979614,' >50K'
-2.314954,-0.479782,-0.370219,0.817834,0.069742,0.086086,-0.987557,1.123334,0.381331,-5.907337,' >50K'
-0.304194,7.863852,0.537944,0.902183,0.634139,-3.438323,1.832372,-1.194034,2.197509,-6.340405,' <=50K'
-0.511653,-0.474579,-1.021779,0.744203,-0.924711,1.715318,-4.040015,-2.304558,-0.164973,-4.358472,' <=50K'
-1.198879,0.287352,-0.495425,-0.140462,-0.892117,1.570131,-3.174791,-2.145643,-0.938143,-3.999758,' >50K'
-3.767002,5.535834,-1.963668,2.823702,-0.378254,-3.602313,-0.575044,-0.805823,3.714425,-3.845702,' <=50K'
1.268005,4.553976,0.114293,-1.420666,3.464403,-2.788811,1.320926,-3.362566,-0.612388,-4.617716,' <=50K'
-1.165667,-0.810252,-0.407096,0.287876,-1.168932,0.974536,-2.865261,-1.374606,1.28715,-6.471576,' >50K'
-3.16739,1.718851,-0.348791,2.995604,-2.462984,3.33916,-2.661204,-0.947795,-0.193388,-3.320237,' >50K'
